name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url,duration_min,type
The Twilight Saga: Breaking Dawn - Part 1,2011,PG-13,1h 57min,Adventure; Drama; Fantasy; ,18 November 2011 (USA),4.9,217803,477,https://www.imdb.com/title/tt1324999/reviews/_ajax?ref_=undefined&paginationKey=,117,Adventure
Stranger Than Fiction,2006,PG-13,1h 53min,Comedy; Drama; Fantasy; ,10 November 2006 (USA),7.5,214510,595,https://www.imdb.com/title/tt0420223/reviews/_ajax?ref_=undefined&paginationKey=,113,Comedy
Elf,2003,PG,1h 37min,Comedy; Fantasy; ,7 November 2003 (USA),6.9,210512,501,https://www.imdb.com/title/tt0319343/reviews/_ajax?ref_=undefined&paginationKey=,97,Comedy
Aladdin,2019,PG,2h 8min,Adventure; Fantasy; ,24 May 2019 (USA),7.0,210488,2281,https://www.imdb.com/title/tt6139732/reviews/_ajax?ref_=undefined&paginationKey=,128,Adventure
Mr. Nobody,2009,R,2h 21min,Drama; Fantasy; Romance; ,26 September 2013 (USA),7.8,210310,391,https://www.imdb.com/title/tt0485947/reviews/_ajax?ref_=undefined&paginationKey=,141,Drama
Inglourious Basterds,2009,R,2h 33min,Adventure; Drama; War; ,21 August 2009 (USA),8.3,1219382,1856,https://www.imdb.com/title/tt0361748/reviews/_ajax?ref_=undefined&paginationKey=,153,Adventure
Saving Private Ryan,1998,R,2h 49min,Drama; War; ,24 July 1998 (USA),8.6,1194206,2588,https://www.imdb.com/title/tt0120815/reviews/_ajax?ref_=undefined&paginationKey=,169,Drama
Full Metal Jacket,1987,R,1h 56min,Drama; War; ,10 July 1987 (USA),8.3,652866,844,https://www.imdb.com/title/tt0093058/reviews/_ajax?ref_=undefined&paginationKey=,116,Drama
Pan's Labyrinth,2006,R,1h 58min,Drama; Fantasy; War; ,19 January 2007 (USA),8.2,603272,1271,https://www.imdb.com/title/tt0457430/reviews/_ajax?ref_=undefined&paginationKey=,118,Drama
Apocalypse Now,1979,R,2h 27min,Drama; Mystery; War; ,15 August 1979 (USA),8.4,585990,1183,https://www.imdb.com/title/tt0078788/reviews/_ajax?ref_=undefined&paginationKey=,147,Drama
Fury,2014,R,2h 14min,Action; Drama; War; ,17 October 2014 (USA),7.6,411964,929,https://www.imdb.com/title/tt2713180/reviews/_ajax?ref_=undefined&paginationKey=,134,Action
The Hurt Locker,2008,R,2h 11min,Drama; Thriller; War; ,31 July 2009 (USA),7.6,411933,973,https://www.imdb.com/title/tt0887912/reviews/_ajax?ref_=undefined&paginationKey=,131,Drama
The Last Samurai,2003,R,2h 34min,Action; Drama; War; ,5 December 2003 (USA),7.7,389279,1030,https://www.imdb.com/title/tt0325710/reviews/_ajax?ref_=undefined&paginationKey=,154,Action
Platoon,1986,R,2h,Drama; War; ,6 February 1987 (USA),8.1,370941,603,https://www.imdb.com/title/tt0091763/reviews/_ajax?ref_=undefined&paginationKey=,120,Drama
Tropic Thunder,2008,R,1h 47min,Action; Comedy; War; ,13 August 2008 (USA),7.0,369926,629,https://www.imdb.com/title/tt0942385/reviews/_ajax?ref_=undefined&paginationKey=,107,Action
Black Hawk Down,2001,R,2h 24min,Drama; History; War; ,18 January 2002 (USA),7.7,356187,1153,https://www.imdb.com/title/tt0265086/reviews/_ajax?ref_=undefined&paginationKey=,144,Drama
1917,2019,R,1h 59min,Drama; War; ,10 January 2020 (USA),8.3,339629,2745,https://www.imdb.com/title/tt8579674/reviews/_ajax?ref_=undefined&paginationKey=,119,Drama
The Deer Hunter,1978,R,3h 3min,Drama; War; ,23 February 1979 (USA),8.1,302090,1138,https://www.imdb.com/title/tt0077416/reviews/_ajax?ref_=undefined&paginationKey=,183,Drama
Enemy at the Gates,2001,R,2h 11min,Drama; History; War; ,16 March 2001 (USA),7.6,236664,706,https://www.imdb.com/title/tt0215750/reviews/_ajax?ref_=undefined&paginationKey=,131,Drama
Jojo Rabbit,2019,PG-13,1h 48min,Comedy; Drama; War; ,8 November 2019 (USA),7.9,234610,1334,https://www.imdb.com/title/tt2584384/reviews/_ajax?ref_=undefined&paginationKey=,108,Comedy
Grave of the Fireflies,1988,Not Rated,1h 29min,Animation; Drama; War; ,26 July 1989 (USA),8.5,221961,707,https://www.imdb.com/title/tt0095327/reviews/_ajax?ref_=undefined&paginationKey=,89,Animation
The Boy in the Striped Pajamas,2008,PG-13,1h 34min,Drama; War; ,26 November 2008 (USA),7.8,184484,482,https://www.imdb.com/title/tt0914798/reviews/_ajax?ref_=undefined&paginationKey=,94,Drama
The English Patient,1996,R,2h 42min,Drama; Romance; War; ,6 December 1996 (USA),7.4,174451,510,https://www.imdb.com/title/tt0116209/reviews/_ajax?ref_=undefined&paginationKey=,162,Drama
The Thin Red Line,1998,R,2h 50min,Drama; War; ,15 January 1999 (USA),7.6,168244,1498,https://www.imdb.com/title/tt0120863/reviews/_ajax?ref_=undefined&paginationKey=,170,Drama
Legends of the Fall,1994,R,2h 13min,Drama; Romance; War; ,13 January 1995 (USA),7.6,143280,399,https://www.imdb.com/title/tt0110322/reviews/_ajax?ref_=undefined&paginationKey=,133,Drama
Incendies,2010,R,2h 11min,Drama; Mystery; War; ,12 January 2011 (France),8.3,140182,244,https://www.imdb.com/title/tt1255953/reviews/_ajax?ref_=undefined&paginationKey=,131,Drama
Dear John,2010,PG-13,1h 48min,Drama; Romance; War; ,5 February 2010 (USA),6.3,135449,228,https://www.imdb.com/title/tt0989757/reviews/_ajax?ref_=undefined&paginationKey=,108,Drama
The Men Who Stare at Goats,2009,R,1h 34min,Comedy; War; ,6 November 2009 (USA),6.2,125141,295,https://www.imdb.com/title/tt1234548/reviews/_ajax?ref_=undefined&paginationKey=,94,Comedy
The Book Thief,2013,PG-13,2h 11min,Drama; War; ,27 November 2013 (USA),7.6,124617,286,https://www.imdb.com/title/tt0816442/reviews/_ajax?ref_=undefined&paginationKey=,131,Drama
13 Hours,2016,R,2h 24min,Action; Drama; War; ,15 January 2016 (USA),7.3,113586,358,https://www.imdb.com/title/tt4172430/reviews/_ajax?ref_=undefined&paginationKey=,144,Action
Ran,1985,R,2h 42min,Action; Drama; War; ,1 June 1985 (Japan),8.2,107488,279,https://www.imdb.com/title/tt0089881/reviews/_ajax?ref_=undefined&paginationKey=,162,Action
The Mountain II,2016,Null,2h 15min,Action; Drama; War; ,4 November 2016 (Turkey),8.9,103674,146,https://www.imdb.com/title/tt5813916/reviews/_ajax?ref_=undefined&paginationKey=,135,Action
Born on the Fourth of July,1989,R,2h 25min,Biography; Drama; War; ,5 January 1990 (USA),7.2,95537,204,https://www.imdb.com/title/tt0096969/reviews/_ajax?ref_=undefined&paginationKey=,145,Biography
Patton,1970,GP,2h 52min,Biography; Drama; War; ,2 April 1970 (USA),7.9,91924,287,https://www.imdb.com/title/tt0066206/reviews/_ajax?ref_=undefined&paginationKey=,172,Biography
U-571,2000,PG-13,1h 56min,Action; War; ,21 April 2000 (USA),6.6,75183,631,https://www.imdb.com/title/tt0141926/reviews/_ajax?ref_=undefined&paginationKey=,116,Action
G.I. Jane,1997,R,2h 5min,Action; Drama; War; ,22 August 1997 (USA),5.9,71669,150,https://www.imdb.com/title/tt0119173/reviews/_ajax?ref_=undefined&paginationKey=,125,Action
Black Book,2006,R,2h 25min,Drama; Thriller; War; ,18 May 2007 (USA),7.7,71193,248,https://www.imdb.com/title/tt0389557/reviews/_ajax?ref_=undefined&paginationKey=,145,Drama
Beasts of No Nation,2015,Not Rated,2h 17min,Drama; War; ,16 October 2015 (USA),7.7,70819,169,https://www.imdb.com/title/tt1365050/reviews/_ajax?ref_=undefined&paginationKey=,137,Drama
Doctor Zhivago,1965,PG-13,3h 17min,Drama; Romance; War; ,31 December 1965 (USA),8.0,67798,295,https://www.imdb.com/title/tt0059113/reviews/_ajax?ref_=undefined&paginationKey=,197,Drama
Judgment at Nuremberg,1961,Approved,2h 59min,Drama; War; ,18 December 1961 (Sweden),8.2,66650,212,https://www.imdb.com/title/tt0055031/reviews/_ajax?ref_=undefined&paginationKey=,179,Drama
MASH,1970,R,1h 56min,Comedy; Drama; War; ,18 March 1970 (USA),7.5,66087,254,https://www.imdb.com/title/tt0066026/reviews/_ajax?ref_=undefined&paginationKey=,116,Comedy
The Dirty Dozen,1967,Not Rated,2h 30min,Action; Adventure; War; ,22 October 1967 (UK),7.7,65283,190,https://www.imdb.com/title/tt0061578/reviews/_ajax?ref_=undefined&paginationKey=,150,Action
Windtalkers,2002,R,2h 14min,Action; Drama; War; ,14 June 2002 (USA),6.1,64349,461,https://www.imdb.com/title/tt0245562/reviews/_ajax?ref_=undefined&paginationKey=,134,Action
Stripes,1981,R,1h 46min,Comedy; War; ,26 June 1981 (USA),6.9,63335,165,https://www.imdb.com/title/tt0083131/reviews/_ajax?ref_=undefined&paginationKey=,106,Comedy
Underground,1995,Not Rated,2h 47min,Comedy; Drama; War; ,20 June 1997 (USA),8.1,53854,145,https://www.imdb.com/title/tt0114787/reviews/_ajax?ref_=undefined&paginationKey=,167,Comedy
"Salò, or the 120 Days of Sodom",1975,Not Rated,1h 57min,Drama; Horror; War; ,19 May 1976 (France),5.9,52316,428,https://www.imdb.com/title/tt0073650/reviews/_ajax?ref_=undefined&paginationKey=,117,Drama
Come and See,1985,Not Rated,2h 22min,Drama; War; ,17 October 1985 (Hungary),8.3,52118,501,https://www.imdb.com/title/tt0091251/reviews/_ajax?ref_=undefined&paginationKey=,142,Drama
Macbeth,2015,R,1h 53min,Drama; History; War; ,11 December 2015 (USA),6.6,51644,219,https://www.imdb.com/title/tt2884018/reviews/_ajax?ref_=undefined&paginationKey=,113,Drama
The Battle of Algiers,1966,Not Rated,2h 1min,Drama; War; ,20 September 1967 (USA),8.1,50367,286,https://www.imdb.com/title/tt0058946/reviews/_ajax?ref_=undefined&paginationKey=,121,Drama
Where Eagles Dare,1968,M/PG,2h 38min,Action; Adventure; War; ,12 March 1969 (USA),7.7,50313,270,https://www.imdb.com/title/tt0065207/reviews/_ajax?ref_=undefined&paginationKey=,158,Action
A Bridge Too Far,1977,PG,2h 55min,Drama; History; War; ,15 June 1977 (USA),7.4,50196,248,https://www.imdb.com/title/tt0075784/reviews/_ajax?ref_=undefined&paginationKey=,175,Drama
Hart's War,2002,R,2h 5min,Drama; War; ,15 February 2002 (USA),6.3,50062,202,https://www.imdb.com/title/tt0251114/reviews/_ajax?ref_=undefined&paginationKey=,125,Drama
The Wind that Shakes the Barley,2006,Not Rated,2h 7min,Drama; War; ,23 March 2007 (USA),7.5,45234,235,https://www.imdb.com/title/tt0460989/reviews/_ajax?ref_=undefined&paginationKey=,127,Drama
Kelly's Heroes,1970,GP,2h 24min,Adventure; Comedy; War; ,23 June 1970 (USA),7.6,44031,209,https://www.imdb.com/title/tt0065938/reviews/_ajax?ref_=undefined&paginationKey=,144,Adventure
No Man's Land,2001,R,1h 38min,Comedy; Drama; War; ,19 September 2001 (France),7.9,43762,181,https://www.imdb.com/title/tt0283509/reviews/_ajax?ref_=undefined&paginationKey=,98,Comedy
Rules of Engagement,2000,R,2h 8min,Drama; Thriller; War; ,7 April 2000 (USA),6.4,43553,281,https://www.imdb.com/title/tt0160797/reviews/_ajax?ref_=undefined&paginationKey=,128,Drama
Son of Saul,2015,R,1h 47min,Drama; War; ,11 June 2015 (Hungary),7.5,43370,147,https://www.imdb.com/title/tt3808342/reviews/_ajax?ref_=undefined&paginationKey=,107,Drama
The Man Who Would Be King,1975,PG,2h 9min,Adventure; History; War; ,19 December 1975 (UK),7.8,42865,189,https://www.imdb.com/title/tt0073341/reviews/_ajax?ref_=undefined&paginationKey=,129,Adventure
Uri: The Surgical Strike,2019,Not Rated,2h 18min,Action; Drama; War; ,11 January 2019 (USA),8.3,39997,947,https://www.imdb.com/title/tt8291224/reviews/_ajax?ref_=undefined&paginationKey=,138,Action
Mudbound,2017,R,2h 14min,Drama; War; ,17 November 2017 (USA),7.4,39943,139,https://www.imdb.com/title/tt2396589/reviews/_ajax?ref_=undefined&paginationKey=,134,Drama
Casualties of War,1989,R,1h 53min,Crime; Drama; War; ,18 August 1989 (USA),7.1,39934,135,https://www.imdb.com/title/tt0097027/reviews/_ajax?ref_=undefined&paginationKey=,113,Crime
War Machine,2017,TV-MA,2h 2min,Comedy; Drama; War; ,26 May 2017 (USA),6.0,39926,191,https://www.imdb.com/title/tt4758646/reviews/_ajax?ref_=undefined&paginationKey=,122,Comedy
Heartbreak Ridge,1986,R,2h 10min,Drama; War; ,5 December 1986 (USA),6.9,38473,137,https://www.imdb.com/title/tt0091187/reviews/_ajax?ref_=undefined&paginationKey=,130,Drama
Tigerland,2000,R,1h 41min,Drama; War; ,24 May 2001 (Germany),7.0,37364,157,https://www.imdb.com/title/tt0170691/reviews/_ajax?ref_=undefined&paginationKey=,101,Drama
Tae Guk Gi: The Brotherhood of War,2004,R,2h 20min,Action; Drama; War; ,24 September 2004 (USA),8.1,37166,241,https://www.imdb.com/title/tt0386064/reviews/_ajax?ref_=undefined&paginationKey=,140,Action
Love and Death,1975,PG,1h 25min,Comedy; War; ,18 July 1975 (Canada),7.7,34959,118,https://www.imdb.com/title/tt0073312/reviews/_ajax?ref_=undefined&paginationKey=,85,Comedy
Zulu,1964,Not Rated,2h 18min,Drama; History; War; ,17 June 1964 (USA),7.7,34911,263,https://www.imdb.com/title/tt0058777/reviews/_ajax?ref_=undefined&paginationKey=,138,Drama
The Last Legion,2007,PG-13,1h 41min,Action; Adventure; War; ,17 August 2007 (USA),5.4,33704,180,https://www.imdb.com/title/tt0462396/reviews/_ajax?ref_=undefined&paginationKey=,101,Action
In the Land of Blood and Honey,2011,R,2h 7min,Drama; Romance; War; ,16 February 2012 (Netherlands),4.5,33167,153,https://www.imdb.com/title/tt1714209/reviews/_ajax?ref_=undefined&paginationKey=,127,Drama
Kagemusha,1980,PG,2h 42min,Drama; History; War; ,10 October 1980 (USA),8.0,30892,104,https://www.imdb.com/title/tt0080979/reviews/_ajax?ref_=undefined&paginationKey=,162,Drama
The Guernsey Literary and Potato Peel Pie Society,2018,TV-14,2h 4min,Drama; Romance; War; ,10 August 2018 (USA),7.4,30652,258,https://www.imdb.com/title/tt1289403/reviews/_ajax?ref_=undefined&paginationKey=,124,Drama
1941,1979,PG,1h 58min,Action; Comedy; War; ,14 December 1979 (USA),5.8,30625,252,https://www.imdb.com/title/tt0078723/reviews/_ajax?ref_=undefined&paginationKey=,118,Action
Coriolanus,2011,R,2h 3min,Drama; Thriller; War; ,20 January 2012 (India),6.1,30543,131,https://www.imdb.com/title/tt1372686/reviews/_ajax?ref_=undefined&paginationKey=,123,Drama
Au Revoir les Enfants,1987,PG,1h 44min,Drama; War; ,12 February 1988 (USA),8.0,30195,105,https://www.imdb.com/title/tt0092593/reviews/_ajax?ref_=undefined&paginationKey=,104,Drama
Stalingrad,1993,Not Rated,2h 14min,Drama; War; ,21 January 1993 (Germany),7.5,29900,163,https://www.imdb.com/title/tt0108211/reviews/_ajax?ref_=undefined&paginationKey=,134,Drama
Duck You Sucker,1971,PG,2h 18min,Drama; War; Western; ,7 July 1972 (USA),7.6,28849,148,https://www.imdb.com/title/tt0067140/reviews/_ajax?ref_=undefined&paginationKey=,138,Drama
Gettysburg,1993,PG,4h 31min,Drama; History; War; ,8 October 1993 (USA),7.6,25505,287,https://www.imdb.com/title/tt0107007/reviews/_ajax?ref_=undefined&paginationKey=,271,Drama
Cross of Iron,1977,R,1h 59min,Drama; War; ,20 May 1977 (USA),7.5,24560,177,https://www.imdb.com/title/tt0074695/reviews/_ajax?ref_=undefined&paginationKey=,119,Drama
The Ottoman Lieutenant,2017,R,1h 46min,Drama; War; ,10 March 2017 (USA),6.6,23718,121,https://www.imdb.com/title/tt4943322/reviews/_ajax?ref_=undefined&paginationKey=,106,Drama
Bloody Sunday,2002,R,1h 47min,Drama; History; War; ,19 April 2002 (Portugal),7.6,22908,131,https://www.imdb.com/title/tt0280491/reviews/_ajax?ref_=undefined&paginationKey=,107,Drama
Little Boy,2015,PG-13,1h 46min,Drama; History; War; ,24 April 2015 (USA),7.4,21808,139,https://www.imdb.com/title/tt1810683/reviews/_ajax?ref_=undefined&paginationKey=,106,Drama
Last Flag Flying,2017,R,2h 5min,Comedy; Drama; War; ,3 November 2017 (USA),6.9,21540,128,https://www.imdb.com/title/tt6018306/reviews/_ajax?ref_=undefined&paginationKey=,125,Comedy
Catch-22,1970,R,2h 2min,Comedy; Drama; War; ,24 June 1970 (USA),7.1,21424,145,https://www.imdb.com/title/tt0065528/reviews/_ajax?ref_=undefined&paginationKey=,122,Comedy
The Great Raid,2005,R,2h 12min,Action; Drama; War; ,12 August 2005 (USA),6.7,20965,194,https://www.imdb.com/title/tt0326905/reviews/_ajax?ref_=undefined&paginationKey=,132,Action
Saints and Soldiers,2003,PG-13,1h 30min,Action; Drama; War; ,25 March 2005 (USA),6.7,19730,163,https://www.imdb.com/title/tt0373283/reviews/_ajax?ref_=undefined&paginationKey=,90,Action
Stop-Loss,2008,R,1h 52min,Drama; War; ,28 March 2008 (USA),6.4,19456,102,https://www.imdb.com/title/tt0489281/reviews/_ajax?ref_=undefined&paginationKey=,112,Drama
The Alamo,2004,PG-13,2h 17min,Drama; History; War; ,9 April 2004 (USA),6.0,19290,306,https://www.imdb.com/title/tt0318974/reviews/_ajax?ref_=undefined&paginationKey=,137,Drama
The Matrix,1999,R,2h 16min,Action; Sci-Fi; ,31 March 1999 (USA),8.7,1619761,4281,https://www.imdb.com/title/tt0133093/reviews/_ajax?ref_=undefined&paginationKey=,136,Action
Terminator 2: Judgment Day,1991,R,2h 17min,Action; Sci-Fi; ,3 July 1991 (USA),8.5,968504,1269,https://www.imdb.com/title/tt0103064/reviews/_ajax?ref_=undefined&paginationKey=,137,Action
The Terminator,1984,R,1h 47min,Action; Sci-Fi; ,26 October 1984 (USA),8.0,779029,885,https://www.imdb.com/title/tt0088247/reviews/_ajax?ref_=undefined&paginationKey=,107,Action
Die Hard,1988,R,2h 12min,Action; Thriller; ,20 July 1988 (USA),8.2,763300,912,https://www.imdb.com/title/tt0095016/reviews/_ajax?ref_=undefined&paginationKey=,132,Action
Blade Runner,1982,R,1h 57min,Action; Sci-Fi; Thriller; ,25 June 1982 (USA),8.1,673121,1541,https://www.imdb.com/title/tt0083658/reviews/_ajax?ref_=undefined&paginationKey=,117,Action
District 9,2009,R,1h 52min,Action; Sci-Fi; Thriller; ,14 August 2009 (USA),7.9,627696,1375,https://www.imdb.com/title/tt1136608/reviews/_ajax?ref_=undefined&paginationKey=,112,Action
The Bourne Ultimatum,2007,PG-13,1h 55min,Action; Mystery; Thriller; ,3 August 2007 (USA),8.0,595431,882,https://www.imdb.com/title/tt0440963/reviews/_ajax?ref_=undefined&paginationKey=,115,Action
Taken,2008,PG-13,1h 30min,Action; Thriller; ,30 January 2009 (USA),7.8,555820,1056,https://www.imdb.com/title/tt0936501/reviews/_ajax?ref_=undefined&paginationKey=,90,Action
Men in Black,1997,PG-13,1h 38min,Action; Adventure; Comedy; ,2 July 1997 (USA),7.3,504013,344,https://www.imdb.com/title/tt0119654/reviews/_ajax?ref_=undefined&paginationKey=,98,Action
The Matrix Reloaded,2003,R,2h 18min,Action; Sci-Fi; ,15 May 2003 (USA),7.2,503184,2781,https://www.imdb.com/title/tt0234215/reviews/_ajax?ref_=undefined&paginationKey=,138,Action
X2: X-Men United,2003,PG-13,2h 14min,Action; Sci-Fi; Thriller; ,2 May 2003 (USA),7.4,501725,1105,https://www.imdb.com/title/tt0290334/reviews/_ajax?ref_=undefined&paginationKey=,134,Action
Harry Potter and the Order of the Phoenix,2007,PG-13,2h 18min,Action; Adventure; ,11 July 2007 (USA),7.5,489759,1189,https://www.imdb.com/title/tt0373889/reviews/_ajax?ref_=undefined&paginationKey=,138,Action
Spider-Man: Homecoming,2017,PG-13,2h 13min,Action; Adventure; Sci-Fi; ,7 July 2017 (USA),7.4,488794,1356,https://www.imdb.com/title/tt2250912/reviews/_ajax?ref_=undefined&paginationKey=,133,Action
The Silence of the Lambs,1991,R,1h 58min,Crime; Drama; Thriller; ,14 February 1991 (USA),8.6,1223466,1298,https://www.imdb.com/title/tt0102926/reviews/_ajax?ref_=undefined&paginationKey=,118,Crime
The Departed,2006,R,2h 31min,Crime; Drama; Thriller; ,6 October 2006 (USA),8.5,1150798,2313,https://www.imdb.com/title/tt0407887/reviews/_ajax?ref_=undefined&paginationKey=,151,Crime
Kill Bill: Vol. 1,2003,R,1h 51min,Action; Crime; Thriller; ,10 October 2003 (USA),8.1,970445,2272,https://www.imdb.com/title/tt0266697/reviews/_ajax?ref_=undefined&paginationKey=,111,Action
Reservoir Dogs,1992,R,1h 39min,Crime; Drama; Thriller; ,2 September 1992 (France),8.3,889969,1145,https://www.imdb.com/title/tt0105236/reviews/_ajax?ref_=undefined&paginationKey=,99,Crime
Gone Girl,2014,R,2h 29min,Drama; Mystery; Thriller; ,3 October 2014 (USA),8.1,825453,1449,https://www.imdb.com/title/tt2267998/reviews/_ajax?ref_=undefined&paginationKey=,149,Drama
No Country for Old Men,2007,R,2h 2min,Crime; Drama; Thriller; ,21 November 2007 (USA),8.1,823139,1824,https://www.imdb.com/title/tt0477348/reviews/_ajax?ref_=undefined&paginationKey=,122,Crime
Joker,2019,R,2h 2min,Crime; Drama; Thriller; ,4 October 2019 (USA),8.5,822374,10279,https://www.imdb.com/title/tt7286456/reviews/_ajax?ref_=undefined&paginationKey=,122,Crime
Die Hard,1988,R,2h 12min,Action; Thriller; ,20 July 1988 (USA),8.2,763305,912,https://www.imdb.com/title/tt0095016/reviews/_ajax?ref_=undefined&paginationKey=,132,Action
Sin City,2005,R,2h 4min,Crime; Thriller; ,1 April 2005 (USA),8.0,731421,1777,https://www.imdb.com/title/tt0401792/reviews/_ajax?ref_=undefined&paginationKey=,124,Crime
Black Swan,2010,R,1h 48min,Drama; Thriller; ,17 December 2010 (USA),8.0,682526,1273,https://www.imdb.com/title/tt0947798/reviews/_ajax?ref_=undefined&paginationKey=,108,Drama
Kill Bill: Vol. 2,2004,R,2h 17min,Action; Crime; Thriller; ,16 April 2004 (USA),8.0,663575,1022,https://www.imdb.com/title/tt0378194/reviews/_ajax?ref_=undefined&paginationKey=,137,Action
The Imitation Game,2014,PG-13,1h 54min,Biography; Drama; Thriller; ,25 December 2014 (USA),8.0,662299,825,https://www.imdb.com/title/tt2084970/reviews/_ajax?ref_=undefined&paginationKey=,114,Biography
